Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Attendance_Score,Merit_Score
28796,Legal,Female,25,Analyst,2020-07-30 08:03:05.556036,4,Bachelor,2,4800.0,34,11,18,5,25,11,60,0,1.02,False,9,0.3456815089672232
28797,Legal,Other,25,Specialist,2020-11-13 08:03:05.556036,3,Bachelor,3,5850.0,59,11,29,1,100,16,14,0,1.34,False,13,0.3758950731807874
28799,IT,Female,56,Specialist,2022-08-07 08:03:05.556036,2,High School,1,4950.0,52,0,9,8,75,12,49,0,4.67,False,6,0.3682041847041847
28807,Engineering,Female,59,Analyst,2014-09-08 08:03:05.556036,9,High School,1,4400.0,54,40,8,9,100,4,6,0,1.32,False,5,0.26281508967223255
28810,Engineering,Female,25,Developer,2016-04-03 08:03:05.556036,8,Bachelor,1,5500.0,37,1,24,12,50,7,15,0,2.5,False,2,0.1379560915275201
28837,Engineering,Female,41,Manager,2017-03-01 08:03:05.556036,7,PhD,1,6600.0,60,33,20,3,100,3,11,0,2.36,False,11,0.38205895691609976
28846,Finance,Female,30,Developer,2019-09-06 08:03:05.556036,5,Bachelor,1,5500.0,54,14,2,5,25,1,80,0,1.22,True,9,0.35833044733044733
28852,Legal,Female,23,Manager,2019-12-14 08:03:05.556036,4,Bachelor,4,8400.0,44,4,5,4,0,3,23,0,1.25,False,10,0.3681483199340342
28853,HR,Female,37,Manager,2016-10-23 08:03:05.556036,7,High School,1,6600.0,36,12,10,10,75,11,32,0,1.13,False,4,0.17726891362605648
28854,IT,Female,56,Specialist,2024-06-16 08:03:05.556036,0,Bachelor,1,4950.0,34,10,29,5,50,9,51,0,2.32,False,9,0.3384180581323439
28876,Engineering,Male,25,Consultant,2022-04-07 08:03:05.556036,2,High School,2,6600.0,47,22,10,4,75,14,40,0,1.26,False,10,0.3764611420325706
28884,Legal,Male,41,Technician,2023-11-25 08:03:05.556036,0,High School,2,4200.0,39,36,24,7,100,8,13,0,1.92,True,7,0.36920140177283034
28888,Sales,Male,35,Consultant,2023-04-23 08:03:05.556036,1,High School,3,7150.0,47,34,12,12,75,1,18,0,1.12,False,2,0.30971057513914657
28892,Marketing,Female,49,Analyst,2018-12-21 08:03:05.556036,5,Master,2,4800.0,39,16,1,3,0,3,14,0,2.06,False,11,0.353731807874665
28914,Customer Support,Female,28,Engineer,2019-06-03 08:03:05.556036,5,High School,1,6600.0,36,0,5,1,25,17,10,0,2.12,False,13,0.26191630591630594
28934,Customer Support,Male,35,Technician,2017-06-21 08:03:05.556036,7,High School,4,4900.0,33,2,29,11,100,17,32,0,3.41,False,3,0.38616687280972994
28982,Finance,Male,41,Technician,2024-05-06 08:03:05.556036,0,High School,2,4200.0,49,11,14,9,75,4,0,0,4.06,False,5,0.31932653061224486
29015,Legal,Male,32,Specialist,2016-04-20 08:03:05.556036,8,Master,1,4950.0,35,22,8,6,25,10,38,0,1.69,False,8,0.31534930942073797
29061,Sales,Male,58,Consultant,2021-04-12 08:03:05.556036,3,Bachelor,3,7150.0,53,20,24,11,100,12,67,0,1.3,False,3,0.3748433312719027
29063,Marketing,Female,33,Analyst,2021-03-11 08:03:05.556036,3,Bachelor,1,4400.0,32,12,1,8,100,16,94,0,2.0,False,6,0.37459286745001036
29074,Engineering,Female,29,Technician,2021-06-04 08:03:05.556036,3,Bachelor,2,4200.0,55,12,0,9,25,18,13,0,1.27,True,5,0.2101707895279324
29095,Marketing,Male,47,Analyst,2021-02-10 08:03:05.556036,3,Master,2,4800.0,42,15,12,8,25,16,34,0,2.32,False,6,0.33162564419707274
29102,Customer Support,Male,23,Consultant,2016-05-24 08:03:05.556036,8,Bachelor,1,6050.0,41,7,16,14,50,18,22,0,1.01,True,0,0.07351587301587302
29104,IT,Female,32,Technician,2024-08-31 08:03:05.556036,0,Master,1,3850.0,48,40,6,12,75,6,34,0,2.98,False,2,0.35952360338074624
29107,Finance,Male,25,Consultant,2018-12-05 08:03:05.556036,5,Bachelor,3,7150.0,34,3,17,12,25,18,73,0,2.11,False,2,0.3437910740053597
29121,IT,Other,50,Technician,2014-10-23 08:03:05.556036,9,High School,2,4200.0,56,18,22,4,50,13,14,0,1.41,False,10,0.3151093588950732
29123,Legal,Female,22,Consultant,2021-07-18 08:03:05.556036,3,High School,3,7150.0,30,3,22,14,75,6,7,0,3.59,True,0,0.2558863121005978
29149,HR,Male,22,Technician,2015-09-14 08:03:05.556036,8,Bachelor,1,3850.0,41,4,17,4,100,13,46,0,3.94,False,10,0.39911296639868066
29161,HR,Female,25,Developer,2019-04-21 08:03:05.556036,5,Bachelor,3,6500.0,40,11,15,10,75,13,8,0,1.67,False,4,0.2517024324881468
29167,Marketing,Female,51,Technician,2020-10-28 08:03:05.556036,3,Bachelor,1,3850.0,55,0,2,2,50,9,98,0,1.57,False,12,0.39790836940836943
29175,Legal,Female,26,Specialist,2023-10-24 08:03:05.556036,0,Bachelor,2,5400.0,34,21,16,12,50,7,45,0,3.71,False,2,0.3906948051948052
29180,HR,Male,23,Analyst,2021-02-07 08:03:05.556036,3,Master,1,4400.0,42,4,29,14,0,11,80,0,4.29,False,0,0.34244269222840656
29199,Engineering,Male,40,Technician,2017-10-21 08:03:05.556036,6,Master,1,3850.0,60,2,4,2,25,19,10,0,4.37,False,12,0.3682938569367141
29219,Customer Support,Female,59,Analyst,2022-10-16 08:03:05.556036,1,Bachelor,1,4400.0,55,1,24,4,0,6,17,0,3.96,False,10,0.32928220985363843
29233,Operations,Female,43,Consultant,2020-02-28 08:03:05.556036,4,Bachelor,1,6050.0,33,26,6,6,25,17,69,0,1.84,False,8,0.40180210265924554
29242,Legal,Male,48,Consultant,2019-09-26 08:03:05.556036,4,High School,4,7700.0,42,1,20,11,75,17,32,0,2.0,False,3,0.3115852401566687
29262,Customer Support,Male,51,Manager,2021-12-19 08:03:05.556036,2,PhD,1,6600.0,43,7,29,3,25,1,79,0,2.0,False,11,0.3953102453102453
29270,Legal,Male,47,Consultant,2024-06-10 08:03:05.556036,0,Bachelor,5,8250.0,57,5,14,12,25,19,16,0,2.74,True,2,0.36830282415996696
29285,Engineering,Male,30,Specialist,2016-08-23 08:03:05.556036,8,Bachelor,1,4950.0,53,4,2,14,25,16,59,0,2.74,False,0,0.22251844980416413
29287,Marketing,Male,59,Manager,2018-11-01 08:03:05.556036,5,High School,1,6600.0,30,2,10,9,50,8,30,0,2.1,False,5,0.1951978973407545
29304,Operations,Female,38,Engineer,2015-10-24 08:03:05.556036,8,Master,3,7800.0,43,16,10,8,75,7,27,0,2.3,False,6,0.37056586270871983
29309,Finance,Male,55,Analyst,2022-03-20 08:03:05.556036,2,Bachelor,1,4400.0,59,13,14,14,75,19,0,0,4.76,False,0,0.24106122448979592
29312,Marketing,Female,48,Engineer,2018-10-25 08:03:05.556036,5,Bachelor,3,7800.0,30,19,22,13,50,7,90,0,1.15,False,1,0.3811549165120594
29346,Sales,Male,36,Consultant,2020-02-18 08:03:05.556036,4,Bachelor,1,6050.0,44,2,1,14,100,9,26,0,4.07,False,0,0.214188517831375
29349,Engineering,Male,54,Manager,2017-11-11 08:03:05.556036,6,Bachelor,1,6600.0,32,28,28,13,50,6,29,0,1.91,False,1,0.23265728715728712
29359,Marketing,Male,44,Engineer,2015-08-08 08:03:05.556036,9,PhD,1,6600.0,45,15,14,8,75,2,40,0,1.52,False,6,0.2537468563182849
29368,Engineering,Female,28,Technician,2018-03-09 08:03:05.556036,6,Bachelor,1,3850.0,53,37,4,12,75,15,57,0,2.13,False,2,0.35124335188620903
29372,Customer Support,Female,59,Manager,2016-03-26 08:03:05.556036,8,Bachelor,1,6600.0,44,11,13,1,25,1,0,0,4.12,False,13,0.38661224489795915
29386,HR,Male,49,Engineer,2015-09-15 08:03:05.556036,8,High School,5,9000.0,54,5,25,13,100,3,32,0,1.5,False,1,0.32434034219748503
29399,Sales,Female,46,Manager,2017-05-14 08:03:05.556036,7,Bachelor,4,8400.0,32,4,14,8,75,12,10,0,1.6,False,6,0.30224283652855083
29408,Operations,Female,29,Technician,2017-03-04 08:03:05.556036,7,Bachelor,5,5250.0,51,4,26,9,50,15,21,0,1.13,False,5,0.33667934446505876
29412,Customer Support,Female,51,Manager,2017-05-05 08:03:05.556036,7,High School,2,7200.0,53,4,10,4,50,18,61,0,1.08,False,10,0.33641599670171096
29428,IT,Female,45,Developer,2019-08-23 08:03:05.556036,5,Bachelor,1,5500.0,42,42,23,14,0,9,10,0,1.07,False,0,0.1951305916305916
29447,Operations,Male,38,Technician,2014-09-15 08:03:05.556036,9,Bachelor,2,4200.0,58,4,6,6,25,6,54,0,1.03,True,8,0.2912031539888683
29456,HR,Male,52,Engineer,2017-05-11 08:03:05.556036,7,Bachelor,5,9000.0,57,17,3,13,50,7,40,0,1.19,False,1,0.37398155019583595
29473,HR,Male,24,Analyst,2023-04-04 08:03:05.556036,1,Bachelor,1,4400.0,51,0,28,4,0,1,50,0,3.66,False,10,0.37686724386724385
29505,HR,Male,34,Consultant,2021-09-04 08:03:05.556036,3,Bachelor,2,6600.0,52,19,27,9,50,10,42,0,2.25,True,5,0.34632807668521953
29515,Sales,Male,25,Analyst,2018-11-03 08:03:05.556036,5,Bachelor,2,4800.0,57,20,13,11,0,3,69,0,1.75,False,3,0.3513837353123067
29518,IT,Male,51,Specialist,2020-03-12 08:03:05.556036,4,Bachelor,1,4950.0,31,3,11,10,50,15,49,0,3.25,False,4,0.2808776540919398
29522,Sales,Male,36,Analyst,2017-04-01 08:03:05.556036,7,Bachelor,1,4400.0,60,14,21,14,75,7,23,0,4.41,False,0,0.27410750360750363
29529,HR,Male,31,Technician,2020-10-06 08:03:05.556036,3,Bachelor,2,4200.0,56,7,0,12,50,16,86,0,3.3,False,2,0.39588023088023083
29566,Finance,Female,46,Analyst,2014-11-02 08:03:05.556036,9,Bachelor,1,4400.0,43,15,26,11,25,18,2,0,1.04,False,3,0.11012203669346525
29584,Finance,Female,54,Technician,2016-01-16 08:03:05.556036,8,Bachelor,1,3850.0,45,32,6,11,50,10,7,0,2.9,False,3,0.28261080189651616
29617,Legal,Male,52,Developer,2015-09-17 08:03:05.556036,8,Bachelor,5,7500.0,55,3,12,11,25,9,13,0,3.09,False,3,0.3858646670789528
29642,Marketing,Male,26,Developer,2022-05-25 08:03:05.556036,2,Master,1,5500.0,53,17,19,12,50,6,32,0,1.02,False,2,0.16360564831993402
29679,Customer Support,Female,38,Technician,2016-12-07 08:03:05.556036,7,Bachelor,2,4200.0,49,20,16,13,100,12,50,0,1.97,False,1,0.2954284683570398
29684,Marketing,Male,56,Manager,2024-04-23 08:03:05.556036,0,Bachelor,1,6600.0,48,27,9,13,50,11,17,0,4.75,False,1,0.3463332302618017
29738,Sales,Male,39,Manager,2021-03-25 08:03:05.556036,3,Bachelor,2,7200.0,40,20,5,12,0,2,14,0,4.31,False,2,0.3539869099154813
29750,Legal,Male,52,Analyst,2017-01-10 08:03:05.556036,7,Master,2,4800.0,33,6,25,13,25,15,38,0,2.79,False,1,0.2550431869717584
29754,HR,Male,32,Engineer,2017-11-14 08:03:05.556036,6,Bachelor,2,7200.0,56,11,20,2,0,4,9,0,1.92,False,12,0.3305083487940631
29770,Finance,Male,48,Consultant,2023-08-12 08:03:05.556036,1,Master,1,6050.0,31,27,3,0,75,3,18,0,1.79,False,14,0.3860677179962894
29808,HR,Female,52,Developer,2016-06-30 08:03:05.556036,8,Bachelor,1,5500.0,41,14,9,4,25,9,62,0,1.89,False,10,0.3697525252525252
29810,Marketing,Female,55,Specialist,2023-05-11 08:03:05.556036,1,Bachelor,1,4950.0,34,3,22,4,0,9,42,0,1.05,False,10,0.24245052566481137
29816,Marketing,Male,26,Engineer,2019-02-27 08:03:05.556036,5,Bachelor,1,6600.0,58,2,18,8,100,8,23,0,1.76,False,6,0.17834219748505462
29836,Customer Support,Male,28,Technician,2018-01-10 08:03:05.556036,6,High School,1,3850.0,43,45,27,14,0,4,1,0,4.43,False,0,0.35719367140795705
29872,Finance,Female,33,Manager,2023-09-27 08:03:05.556036,0,Bachelor,4,8400.0,56,9,20,11,100,17,20,0,1.84,False,3,0.3119958771387342
29888,Customer Support,Male,60,Analyst,2016-03-23 08:03:05.556036,8,High School,1,4400.0,60,9,27,6,25,16,35,0,4.07,False,8,0.37522747887033603
29906,Legal,Male,43,Technician,2019-11-12 08:03:05.556036,4,Master,2,4200.0,40,2,27,11,0,3,77,0,1.52,False,3,0.2825759637188209
29936,Legal,Female,30,Manager,2016-01-10 08:03:05.556036,8,High School,2,7200.0,58,3,15,11,25,15,66,0,3.47,False,3,0.36193537414965987
29942,Legal,Female,27,Developer,2015-01-11 08:03:05.556036,9,Bachelor,2,6000.0,60,20,17,1,0,16,17,0,1.83,False,13,0.3931903731189445
29950,Operations,Male,52,Engineer,2016-04-15 08:03:05.556036,8,Bachelor,4,8400.0,58,2,16,9,100,5,55,0,1.95,False,5,0.388202947845805
29986,Finance,Male,32,Technician,2015-07-14 08:03:05.556036,9,Bachelor,4,4900.0,42,4,10,14,0,6,53,0,2.21,False,0,0.333897237682952
29995,HR,Female,27,Engineer,2015-04-09 08:03:05.556036,9,High School,2,7200.0,31,28,4,11,25,18,24,0,2.29,False,3,0.3201277056277056
30002,IT,Male,55,Engineer,2022-07-04 08:03:05.556036,2,Bachelor,1,6600.0,52,23,4,6,25,9,29,0,1.4,True,8,0.28674912389198104
30015,Marketing,Male,33,Manager,2023-01-31 08:03:05.556036,1,High School,2,7200.0,34,5,21,11,75,8,53,0,2.05,False,3,0.27283601319315604
30023,Sales,Female,58,Technician,2022-02-16 08:03:05.556036,2,PhD,2,4200.0,52,8,12,4,50,1,47,0,2.27,False,10,0.3839596990311276
30026,Sales,Male,39,Analyst,2023-08-23 08:03:05.556036,1,Master,3,5200.0,37,22,21,10,100,18,11,0,2.92,True,4,0.3651609977324263
30044,Customer Support,Male,60,Technician,2020-07-24 08:03:05.556036,4,PhD,1,3850.0,41,0,5,7,25,1,76,0,1.56,False,7,0.2815353535353536
30045,Legal,Male,52,Technician,2019-07-18 08:03:05.556036,5,High School,1,3850.0,54,30,17,14,0,12,11,0,1.91,False,0,0.19017120181405894
30054,Customer Support,Male,55,Analyst,2015-09-09 08:03:05.556036,8,Bachelor,1,4400.0,36,24,4,9,75,11,54,0,1.75,False,5,0.31597866419294995
30056,Marketing,Female,28,Analyst,2018-07-04 08:03:05.556036,6,Bachelor,3,5200.0,48,10,29,6,25,2,9,0,1.51,False,8,0.2987838589981447
30076,Sales,Male,36,Analyst,2016-08-21 08:03:05.556036,8,Bachelor,3,5200.0,51,0,24,1,0,7,26,0,2.21,False,13,0.3987395382395382
30086,Legal,Female,56,Manager,2020-08-04 08:03:05.556036,4,PhD,3,7800.0,33,14,21,9,75,15,68,0,1.07,False,5,0.36944516594516597
30123,Marketing,Male,34,Engineer,2018-11-17 08:03:05.556036,5,Bachelor,1,6600.0,48,5,12,8,50,1,38,0,4.96,False,6,0.3808901257472686
30127,Customer Support,Male,53,Analyst,2023-03-05 08:03:05.556036,1,Bachelor,3,5200.0,35,3,26,12,25,17,64,0,2.72,False,2,0.3561092558235416
30131,Sales,Other,26,Specialist,2022-12-24 08:03:05.556036,1,Bachelor,2,5400.0,58,34,5,10,0,8,34,0,1.04,False,4,0.3166052360338075
30138,Legal,Female,28,Specialist,2021-10-23 08:03:05.556036,2,Bachelor,1,4950.0,41,12,28,10,75,1,29,0,2.61,False,4,0.2452083075654504
30160,Marketing,Female,33,Engineer,2015-10-25 08:03:05.556036,8,Bachelor,1,6600.0,32,11,24,9,100,9,2,0,2.67,False,5,0.20386693465264888
30170,HR,Male,25,Analyst,2019-07-20 08:03:05.556036,5,PhD,3,5200.0,37,21,18,9,25,5,6,0,2.35,False,5,0.3367640692640692
30204,Finance,Female,33,Technician,2014-11-23 08:03:05.556036,9,Bachelor,5,5250.0,36,6,17,10,25,16,5,0,2.44,False,4,0.3637336631622346
30235,Engineering,Female,50,Consultant,2016-03-10 08:03:05.556036,8,High School,1,6050.0,51,0,7,1,25,12,62,0,1.17,False,13,0.31946681096681095
30237,HR,Other,27,Technician,2019-04-01 08:03:05.556036,5,Master,2,4200.0,50,10,3,14,50,16,39,0,4.36,False,0,0.33760420531849106
30249,Engineering,Female,41,Developer,2016-05-19 08:03:05.556036,8,Bachelor,2,6000.0,43,15,10,6,0,13,24,0,2.58,False,8,0.3529950525664811
30256,Customer Support,Male,34,Consultant,2021-01-31 08:03:05.556036,3,Bachelor,2,6600.0,56,45,2,13,0,10,15,0,1.05,False,1,0.2807622139764997
30261,Customer Support,Female,58,Developer,2020-12-27 08:03:05.556036,3,PhD,3,6500.0,38,6,22,14,0,6,63,0,2.58,True,0,0.3307625231910946
30275,Customer Support,Female,28,Manager,2018-05-03 08:03:05.556036,6,High School,1,6600.0,54,0,19,8,100,3,69,0,2.44,True,6,0.2971082251082251
30284,Customer Support,Male,55,Technician,2016-09-05 08:03:05.556036,8,High School,2,4200.0,31,40,14,11,75,13,31,0,1.86,False,3,0.3617487116058545
30289,Engineering,Male,49,Analyst,2022-03-05 08:03:05.556036,2,Master,2,4800.0,44,11,27,10,50,2,21,0,1.02,False,4,0.19546505875077302
30306,Legal,Male,26,Engineer,2020-12-20 08:03:05.556036,3,Bachelor,2,7200.0,40,23,0,11,100,11,88,0,1.37,False,3,0.3830124716553288
30317,Operations,Male,44,Manager,2015-11-12 08:03:05.556036,8,Master,1,6600.0,35,15,27,12,100,2,74,0,3.35,False,2,0.3567908678622964
30319,Legal,Female,23,Manager,2017-10-12 08:03:05.556036,6,Bachelor,1,6600.0,53,17,6,11,100,15,22,0,2.25,True,3,0.2191893424036281
30333,Sales,Female,25,Technician,2017-10-18 08:03:05.556036,6,Bachelor,1,3850.0,46,33,24,2,25,10,0,0,1.17,False,12,0.3146224489795918
30348,Legal,Female,55,Technician,2019-07-19 08:03:05.556036,5,Bachelor,3,4550.0,45,12,7,14,0,11,76,0,1.06,False,0,0.30551494537208823
30357,Engineering,Male,38,Engineer,2018-08-29 08:03:05.556036,6,Master,1,6600.0,44,16,25,6,100,3,59,0,1.76,False,8,0.336783755926613
30371,Legal,Female,56,Technician,2019-04-05 08:03:05.556036,5,Master,2,4200.0,39,17,23,10,75,3,3,0,1.52,False,4,0.208591218305504
30377,Sales,Male,60,Analyst,2020-03-09 08:03:05.556036,4,High School,3,5200.0,58,4,3,10,25,16,30,0,2.74,False,4,0.3210754483611627
30385,Legal,Female,55,Engineer,2023-05-23 08:03:05.556036,1,Bachelor,2,7200.0,36,29,24,8,50,6,25,0,1.16,False,6,0.3125866831581118
30419,Customer Support,Male,60,Specialist,2023-09-19 08:03:05.556036,0,High School,1,4950.0,44,11,5,8,25,7,30,0,4.94,False,6,0.3882183055040198
30435,Sales,Female,26,Technician,2014-10-03 08:03:05.556036,9,Bachelor,5,5250.0,37,12,13,12,50,16,23,0,1.52,True,2,0.3500156668728097
30465,Finance,Male,28,Consultant,2020-10-22 08:03:05.556036,3,Master,2,6600.0,54,4,14,9,75,11,28,0,3.52,False,5,0.3203207586064729
30484,Customer Support,Other,30,Specialist,2017-09-30 08:03:05.556036,6,Bachelor,4,6300.0,60,10,10,10,50,15,15,0,1.16,False,4,0.2862622139764997
30494,Marketing,Male,41,Technician,2022-03-03 08:03:05.556036,2,Bachelor,1,3850.0,38,2,0,8,100,14,43,0,3.8,False,6,0.320746237889095
30495,Operations,Other,50,Manager,2018-03-25 08:03:05.556036,6,Bachelor,1,6600.0,32,18,18,12,0,16,99,0,1.07,False,2,0.30554081632653063
30503,Customer Support,Male,38,Developer,2018-11-30 08:03:05.556036,5,Bachelor,2,6000.0,39,20,26,13,75,7,3,0,3.66,False,1,0.28497897340754486
30513,HR,Male,45,Technician,2019-08-13 08:03:05.556036,5,Bachelor,1,3850.0,47,45,20,9,25,14,64,0,1.23,True,5,0.3958949701092559
30523,Sales,Female,49,Technician,2016-05-27 08:03:05.556036,8,Bachelor,3,4550.0,47,0,1,12,50,3,48,0,4.17,False,2,0.3840411255411255
30553,Sales,Male,55,Specialist,2021-04-16 08:03:05.556036,3,High School,2,5400.0,60,29,27,8,100,8,49,0,1.57,False,6,0.38157153164296026
30572,Operations,Female,22,Analyst,2015-07-29 08:03:05.556036,9,Master,1,4400.0,52,20,2,14,75,12,93,0,2.61,False,0,0.35001144094001235
30573,Marketing,Female,54,Technician,2020-04-19 08:03:05.556036,4,High School,3,4550.0,52,0,25,9,25,2,22,0,2.06,False,5,0.2688730158730158
30574,HR,Female,42,Analyst,2018-04-21 08:03:05.556036,6,Master,2,4800.0,45,29,2,13,25,12,27,0,3.76,False,1,0.37519851576994434
30576,HR,Other,27,Technician,2015-09-24 08:03:05.556036,8,High School,1,3850.0,45,33,4,5,0,19,51,0,1.52,False,9,0.39229560915275197
30578,Operations,Male,48,Specialist,2019-12-21 08:03:05.556036,4,Bachelor,1,4950.0,57,4,22,2,0,10,84,0,1.8,False,12,0.39745207173778596
30584,Finance,Female,58,Engineer,2020-08-17 08:03:05.556036,4,Bachelor,1,6600.0,51,4,14,4,25,7,62,0,2.38,False,10,0.35343619872191295
30592,Operations,Female,58,Developer,2018-02-07 08:03:05.556036,6,Bachelor,4,7000.0,54,11,20,13,100,18,52,0,2.55,False,1,0.3917341785198928
30602,HR,Female,38,Technician,2017-05-22 08:03:05.556036,7,Bachelor,3,4550.0,31,8,11,8,100,8,37,0,1.1,False,6,0.29811482168625025
30607,Sales,Female,34,Developer,2024-05-24 08:03:05.556036,0,High School,5,7500.0,59,8,11,13,100,13,27,0,2.01,False,1,0.3519842300556586
30618,Customer Support,Male,44,Analyst,2020-11-07 08:03:05.556036,3,Bachelor,1,4400.0,55,19,29,13,25,14,30,0,2.66,False,1,0.23544279529993814
30629,Engineering,Male,25,Consultant,2018-12-15 08:03:05.556036,5,High School,2,6600.0,42,0,11,7,25,7,26,0,4.56,False,7,0.3805252525252525
30636,HR,Male,40,Technician,2014-09-14 08:03:05.556036,9,Bachelor,1,3850.0,48,10,7,2,0,4,0,0,1.65,False,12,0.24474489795918367
30657,Operations,Female,38,Engineer,2015-02-21 08:03:05.556036,9,PhD,1,6600.0,32,18,17,13,25,15,29,0,3.41,False,1,0.26684096062667495
30682,Finance,Female,50,Technician,2018-07-26 08:03:05.556036,6,Bachelor,3,4550.0,55,30,14,9,25,17,40,0,1.5,False,5,0.39968563182848893
30721,Customer Support,Female,22,Engineer,2019-10-28 08:03:05.556036,4,Bachelor,1,6600.0,51,18,3,11,100,1,16,0,4.74,False,3,0.3356497629354772
30735,HR,Female,40,Consultant,2021-07-25 08:03:05.556036,3,Bachelor,1,6050.0,33,27,23,11,75,19,45,0,1.5,False,3,0.26897031539888683
30761,Operations,Male,29,Specialist,2023-01-01 08:03:05.556036,1,High School,3,5850.0,55,10,26,10,25,15,36,0,2.99,True,4,0.3701864564007421
30786,Finance,Female,22,Specialist,2016-05-10 08:03:05.556036,8,High School,2,5400.0,30,11,29,10,0,19,16,0,4.96,False,4,0.3823640486497629
30800,IT,Male,58,Manager,2023-02-16 08:03:05.556036,1,Bachelor,2,7200.0,39,3,6,13,75,4,35,0,3.93,False,1,0.2937376829519687
30807,HR,Male,32,Manager,2021-10-10 08:03:05.556036,2,High School,3,7800.0,54,7,4,13,100,1,46,0,3.22,False,1,0.3467864357864358
30812,HR,Male,23,Analyst,2017-09-02 08:03:05.556036,7,Bachelor,1,4400.0,49,17,5,9,25,15,13,0,4.34,False,5,0.3340789527932385
30814,IT,Female,28,Consultant,2019-12-30 08:03:05.556036,4,Bachelor,1,6050.0,33,8,8,14,75,9,90,0,3.34,False,0,0.3314712430426716
30835,Marketing,Male,22,Analyst,2015-05-01 08:03:05.556036,9,High School,3,5200.0,54,27,16,11,25,9,17,0,1.62,False,3,0.3184046588332302
30855,Marketing,Female,48,Analyst,2014-12-11 08:03:05.556036,9,Bachelor,3,5200.0,49,1,15,13,75,19,8,0,3.18,True,1,0.24352896310039168
30866,Sales,Female,58,Specialist,2016-12-05 08:03:05.556036,7,Bachelor,3,5850.0,33,1,12,2,25,8,9,0,1.03,False,12,0.29519202226345087
30872,Customer Support,Male,52,Consultant,2023-06-29 08:03:05.556036,1,Bachelor,2,6600.0,40,20,19,13,50,18,63,0,1.7,False,1,0.3081910946196661
30874,Engineering,Female,53,Specialist,2021-09-09 08:03:05.556036,2,Bachelor,2,5400.0,53,12,19,10,100,13,13,0,3.82,True,4,0.3233850752422181
30886,HR,Other,22,Engineer,2017-05-16 08:03:05.556036,7,Bachelor,2,7200.0,59,37,16,1,75,14,3,0,1.13,False,13,0.39929529993815704
30911,IT,Male,34,Engineer,2024-06-01 08:03:05.556036,0,Bachelor,1,6600.0,30,10,25,12,0,10,24,0,4.75,False,2,0.3053726035868893
30918,Operations,Female,23,Engineer,2024-01-31 08:03:05.556036,0,Bachelor,1,6600.0,33,25,7,12,25,3,90,0,2.11,False,2,0.36793042671614096
30940,Legal,Female,44,Technician,2016-04-21 08:03:05.556036,8,Master,1,3850.0,59,40,6,7,100,1,29,0,2.59,True,7,0.40135116470830756
30954,Legal,Female,24,Consultant,2015-06-11 08:03:05.556036,9,Bachelor,4,7700.0,33,27,29,9,25,4,11,0,1.26,False,5,0.36685487528344674
